,t
13700,22.83
13701,22.82
13702,22.78
13703,22.73
13704,22.68
13705,22.65
13706,22.6
13707,22.56
13708,22.54
13709,22.51
13710,22.49
13711,22.48
13712,22.48
13713,22.49
13714,22.52
13715,22.54
13716,22.6
13717,22.69
13718,22.78
13719,22.87
13720,22.58
13721,23.01
13722,23.03
13723,23.04
13724,23.03
13725,22.99
13726,22.92
13727,22.85
13728,22.79
13729,22.74
13730,22.71
13731,22.68
13732,22.66
13733,22.64
13734,22.65
13735,22.66
13736,22.67
13737,22.67
13738,22.72
13739,22.76
13740,22.82
13741,22.89
13742,22.58
13743,23.02
13744,23.08
13745,23.15
13746,23.2
13747,23.24
13748,23.23
13749,23.22
13750,23.18
13751,23.13
13752,23.09
13753,23.08
13754,23.07
13755,23.06
13756,23.05
13757,23.04
13758,23.02
13759,23.0
13760,22.99
13761,22.99
13762,22.98
13763,22.98
13764,22.98
13765,22.97
13766,22.99
13767,23.03
13768,23.11
13769,23.15
13770,23.18
13771,23.2
13772,23.2
13773,23.18
13774,23.16
13775,23.14
13776,23.14
13777,23.13
13778,23.12
13779,23.13
13780,23.15
13781,23.17
13782,23.2
13783,23.22
13784,23.24
13785,23.25
13786,23.27
13787,23.3
13788,23.31
13789,23.34
13790,23.38
13791,23.39
13792,23.38
13793,23.36
13794,23.35
13795,23.32
13796,23.27
13797,23.2
13798,23.11
13799,23.02
13800,22.96
13801,22.93
13802,22.91
13803,22.9
13804,22.89
13805,22.88
13806,22.87
13807,22.88
13808,22.89
13809,22.9
13810,22.93
13811,22.95
13812,22.99
13813,23.04
13814,23.08
13815,23.13
13816,23.18
13817,23.23
13818,23.3
13819,23.36
13820,23.4
13821,23.39
13822,23.33
13823,23.25
13824,20.58
13825,20.57
13826,20.55
13827,20.55
13828,20.53
13829,20.53
13830,20.52
13831,20.51
13832,20.5
13833,20.49
13834,20.52
13835,20.57
13836,20.64
13837,20.71
13838,20.77
13839,20.8
13840,20.81
13841,20.83
13842,20.82
13843,20.81
13844,20.8
13845,20.8
13846,20.8
13847,20.8
13848,20.8
13849,20.8
13850,20.8
13851,20.8
13852,20.81
13853,20.81
13854,20.8
13855,20.8
13856,20.79
13857,20.79
13858,20.8
13859,20.82
13860,20.83
13861,20.87
13862,20.9
13863,20.91
13864,20.92
13865,20.93
13866,20.94
13867,20.95
13868,20.95
13869,20.94
13870,20.93
13871,20.91
13872,20.9
13873,20.89
13874,20.87
13875,20.86
13876,20.85
13877,20.84
13878,20.84
13879,20.83
13880,20.83
13881,20.83
13882,20.84
13883,20.85
13884,20.86
13885,20.88
13886,20.89
13887,20.91
13888,20.93
13889,20.97
13890,21.02
13891,21.06
13892,21.11
13893,21.16
13894,21.21
13895,21.25
13896,21.31
13897,21.34
13898,21.35
13899,21.34
13900,21.35
13901,21.35
13902,21.34
13903,21.35
13904,21.34
13905,21.33
13906,21.32
13907,21.32
13908,21.35
13909,21.41
13910,21.49
13911,21.59
13912,21.66
13913,21.69
13914,21.69
13915,21.68
13916,21.68
13917,21.68
13918,21.67
13919,21.66
13920,21.65
13921,21.63
13922,21.62
13923,21.61
13924,21.61
13925,21.6
13926,21.6
13927,21.6
13928,21.6
13929,21.61
13930,21.62
13931,21.62
13932,21.63
13933,21.65
13934,21.67
13935,21.7
13936,21.75
13937,21.79
13938,21.83
13939,21.86
13940,21.88
13941,21.87
13942,21.85
13943,21.83
13944,21.82
13945,21.8
13946,21.77
13947,21.75
13948,21.74
13949,21.72
13950,21.71
13951,21.7
13952,21.7
13953,21.69
13954,21.69
13955,21.71
13956,21.74
13957,21.79
13958,21.84
13959,21.89
13960,21.94
13961,21.99
13962,22.01
13963,22.02
13964,22.02
13965,22.0
13966,21.95
13967,21.88
13968,21.81
13969,21.75
13970,21.71
13971,21.67
13972,21.64
13973,21.61
13974,21.59
13975,21.56
13976,21.54
13977,21.51
13978,21.48
13979,21.46
13980,21.46
13981,21.48
13982,21.49
13983,21.52
13984,21.56
13985,21.6
13986,21.64
13987,21.66
13988,21.65
13989,21.63
13990,21.6
13991,21.55
13992,21.5
13993,21.45
13994,21.39
13995,21.34
13996,21.3
13997,21.27
13998,21.24
13999,21.23
14000,21.22
14001,21.21
14002,21.2
14003,21.21
14004,21.23
14005,21.25
14006,21.28
14007,21.29
14008,21.31
14009,21.33
14010,21.34
14011,21.34
14012,21.32
14013,21.3
14014,21.27
14015,21.24
14016,21.21
14017,21.18
14018,21.14
14019,21.13
14020,21.11
14021,21.09
14022,21.08
14023,21.07
14024,21.07
14025,21.07
14026,21.09
14027,21.12
14028,21.16
14029,21.22
14030,21.26
14031,21.32
14032,21.36
14033,21.39
14034,21.43
14035,21.45
14036,21.44
14037,21.42
14038,21.36
14039,21.28
14040,21.2
14041,21.15
14042,21.1
14043,21.08
14044,21.06
14045,21.05
14046,21.03
14047,21.02
14048,21.01
14049,21.01
14050,21.02
14051,21.04
14052,21.08
14053,21.13
14054,21.2
14055,21.3
14056,21.41
14057,21.47
14058,21.5
14059,21.51
14060,21.51
14061,21.51
14062,21.48
14063,21.44
14064,21.42
14065,21.4
14066,21.39
14067,21.38
14068,21.37
14069,21.36
14070,21.36
14071,21.35
14072,21.38
14073,21.42
14074,21.47
14075,21.53
14076,21.59
14077,21.67
14078,21.73
14079,21.72
14080,21.76
14081,21.84
14082,21.94
14083,22.01
14084,22.07
14085,22.06
14086,22.02
14087,21.97
14088,21.95
14089,21.96
14090,21.96
14091,21.97
14092,21.99
14093,22.01
14094,22.03
14095,22.03
14096,22.03
14097,22.03
14098,22.04
14099,22.07
14100,22.1
14101,22.16
14102,22.24
14103,22.33
14104,22.41
14105,22.45
14106,22.46
14107,22.43
14108,22.36
14109,22.29
14110,22.23
14111,22.18
14112,22.15
14113,22.14
14114,22.12
14115,22.1
14116,22.08
14117,22.06
14118,22.04
14119,22.02
14120,22.0
14121,21.98
14122,21.98
14123,21.99
14124,21.98
14125,21.99
14126,21.99
14127,21.99
14128,21.99
14129,21.99
14130,22.01
14131,22.05
14132,22.09
14133,22.07
14134,22.03
14135,21.98
14136,21.94
14137,21.92
14138,21.91
14139,21.9
14140,21.89
14141,21.88
14142,21.86
14143,21.82
14144,21.79
14145,21.77
14146,21.76
14147,21.76
14148,21.76
14149,21.77
14150,21.81
14151,21.87
14152,21.94
14153,21.97
14154,22.02
14155,22.06
14156,22.07
14157,22.06
14158,22.03
14159,22.01
14160,21.98
14161,21.97
14162,21.95
14163,21.93
14164,21.92
14165,21.94
14166,21.94
14167,21.94
14168,21.96
14169,21.98
14170,22.02
14171,22.07
14172,22.13
14173,22.19
14174,22.24
14175,22.27
14176,22.28
14177,22.3
14178,22.31
14179,22.3
14180,22.29
14181,22.26
14182,22.21
14183,22.15
14184,22.1
14185,22.06
14186,22.02
14187,21.99
14188,21.96
14189,21.93
14190,21.91
14191,21.9
14192,21.88
14193,21.87
14194,21.87
14195,21.89
14196,21.92
14197,21.96
14198,22.0
14199,22.03
14200,22.05
14201,22.06
14202,22.08
14203,22.08
14204,22.06
14205,22.01
14206,21.95
14207,21.9
14208,21.86
14209,21.85
14210,21.83
14211,21.83
14212,21.82
14213,21.81
14214,21.8
14215,21.83
14216,21.89
14217,21.93
14218,21.99
14219,21.95
14220,21.94
14221,21.96
14222,21.99
14223,22.02
14224,22.07
14225,22.14
14226,22.2
14227,22.23
14228,22.25
14229,22.23
14230,22.19
14231,22.15
14232,22.12
14233,22.09
14234,22.09
14235,22.09
14236,22.1
14237,22.1
14238,22.11
14239,22.14
14240,22.16
14241,22.19
14242,22.23
14243,22.25
14244,22.3
14245,22.36
14246,22.42
14247,22.5
14248,22.56
14249,22.61
14250,22.62
14251,22.63
14252,22.63
14253,22.61
14254,22.6
14255,22.56
14256,22.54
14257,22.55
14258,22.58
14259,22.61
14260,22.67
14261,22.72
14262,22.77
14263,22.8
14264,22.82
14265,22.84
14266,22.86
14267,22.88
14268,22.92
14269,22.97
14270,23.01
14271,23.05
14272,23.1
14273,23.15
14274,23.18
14275,23.21
14276,23.23
14277,23.22
14278,23.21
14279,23.17
14280,23.12
14281,23.07
14282,22.99
14283,22.91
14284,22.85
14285,22.8
14286,22.76
14287,22.73
14288,22.7
14289,22.67
14290,22.66
14291,22.64
14292,22.62
14293,22.61
14294,22.6
14295,22.59
14296,22.59
14297,22.62
14298,22.61
14299,22.6
14300,22.56
14301,22.51
14302,22.45
14303,22.39
14304,22.33
14305,22.28
14306,22.23
14307,22.19
14308,22.15
14309,22.12
14310,22.1
14311,22.08
14312,22.07
14313,22.07
14314,22.08
14315,22.12
14316,22.15
14317,22.21
14318,22.29
14319,22.37
14320,22.42
14321,22.43
14322,22.43
14323,22.44
14324,22.43
14325,22.41
14326,22.37
14327,22.32
14328,22.28
14329,22.26
14330,22.25
14331,22.24
14332,22.23
14333,22.21
14334,22.2
14335,22.21
14336,22.22
14337,22.26
14338,22.3
14339,22.35
14340,22.44
14341,22.53
14342,22.62
14343,22.7
14344,22.77
14345,22.83
14346,22.88
14347,22.9
14348,22.9
14349,22.87
14350,22.81
14351,22.74
14352,22.68
14353,22.62
14354,22.58
14355,22.55
14356,22.54
14357,22.52
14358,22.51
14359,22.5
14360,22.49
14361,22.51
14362,22.53
14363,22.55
14364,22.58
14365,22.59
14366,22.61
14367,22.61
14368,22.66
14369,22.68
14370,22.7
14371,22.75
14372,22.79
14373,22.76
14374,22.72
14375,22.72
14376,22.71
14377,22.7
14378,22.68
14379,22.65
14380,22.62
14381,22.58
14382,22.53
14383,22.5
14384,22.44
14385,22.4
14386,22.39
14387,22.39
14388,22.39
14389,22.4
14390,22.42
14391,22.42
14392,22.45
14393,22.47
14394,22.51
14395,22.54
14396,22.58
14397,22.61
14398,22.59
14399,22.57
14400,22.54
14401,22.53
14402,22.52
14403,22.52
14404,22.51
14405,22.5
14406,22.5
14407,22.52
14408,22.54
14409,22.56
14410,22.57
14411,22.58
14412,22.64
14413,22.68
14414,22.72
14415,22.75
14416,22.78
14417,22.81
14418,22.85
14419,22.84
14420,22.83
14421,22.82
14422,22.78
14423,22.73
14424,22.68
14425,22.65
14426,22.6
14427,22.56
14428,22.54
14429,22.51
14430,22.49
14431,22.48
14432,22.48
14433,22.49
14434,22.52
14435,22.54
14436,22.6
14437,22.69
14438,22.78
14439,22.87
14440,22.58
14441,23.01
14442,23.03
14443,23.04
14444,23.03
14445,22.99
14446,22.92
14447,22.85
14448,22.79
14449,22.74
14450,22.71
14451,22.68
14452,22.66
14453,22.64
14454,22.65
14455,22.66
14456,22.67
14457,22.67
14458,22.72
14459,22.76
14460,22.82
14461,22.89
14462,22.58
14463,23.02
14464,23.08
14465,23.15
14466,23.2
14467,23.24
14468,23.23
14469,23.22
14470,23.18
14471,23.13
14472,23.09
14473,23.08
14474,23.07
14475,23.06
14476,23.05
14477,23.04
14478,23.02
14479,23.0
14480,22.99
14481,22.99
14482,22.98
14483,22.98
14484,22.98
14485,22.97
14486,22.99
14487,23.03
14488,23.11
14489,23.15
14490,23.18
14491,23.2
14492,23.2
14493,23.18
14494,23.16
14495,23.14
14496,23.14
14497,23.13
14498,23.12
14499,23.13
14500,23.15
14501,23.17
14502,23.2
14503,23.22
14504,23.24
14505,23.25
14506,23.27
14507,23.3
14508,23.31
14509,23.34
14510,23.38
14511,23.39
14512,23.38
14513,23.36
14514,23.35
14515,23.32
14516,23.27
14517,23.2
14518,23.11
14519,23.02
14520,22.96
14521,22.93
14522,22.91
14523,22.9
14524,22.89
14525,22.88
14526,22.87
14527,22.88
14528,22.89
14529,22.9
14530,22.93
14531,22.95
14532,22.99
14533,23.04
14534,23.08
14535,23.13
14536,23.18
14537,23.23
14538,23.3
14539,23.36
14540,23.4
14541,23.39
14542,23.33
14543,23.25
14544,23.17
14545,23.11
14546,23.06
14547,23.02
14548,23.01
14549,23.0
14550,23.03
14551,23.08
14552,23.14
14553,23.2
14554,23.24
14555,23.29
14556,23.35
14557,23.42
14558,23.49
14559,23.54
14560,23.6
14561,23.64
14562,23.66
14563,23.66
14564,23.66
14565,23.65
14566,23.61
14567,23.57
14568,23.53
14569,23.5
14570,23.46
14571,23.43
14572,23.4
14573,23.38
14574,23.38
14575,23.4
14576,23.45
14577,23.51
14578,23.59
14579,23.69
14580,23.8
14581,23.9
14582,23.96
14583,24.03
14584,24.12
14585,24.19
14586,24.23
14587,24.23
14588,24.2
14589,24.15
14590,24.11
14591,24.08
14592,24.08
14593,24.09
14594,24.09
14595,24.09
14596,24.09
14597,24.1
14598,24.11
14599,24.13
14600,24.16
14601,24.2
14602,24.24
14603,24.29
14604,24.35
14605,24.41
14606,24.44
14607,24.47
14608,24.49
14609,24.48
14610,24.48
14611,24.46
14612,24.4
14613,24.35
14614,24.3
14615,24.23
14616,24.16
14617,24.11
14618,24.06
14619,24.05
14620,24.07
14621,24.1
14622,24.15
14623,24.19
14624,24.25
14625,24.32
14626,24.36
14627,24.39
14628,24.43
14629,24.51
14630,24.58
14631,24.68
14632,24.76
14633,24.85
14634,24.93
14635,24.99
14636,25.03
14637,25.03
14638,24.98
14639,24.94
14640,24.93
14641,24.91
14642,24.88
14643,24.87
14644,24.86
14645,24.86
14646,24.87
14647,24.89
14648,24.91
14649,24.93
14650,24.95
14651,24.99
14652,25.02
14653,25.05
14654,25.1
14655,25.15
14656,25.2
14657,25.23
14658,25.23
14659,25.22
14660,25.2
14661,25.29
14662,25.12
14663,25.05
14664,24.98
14665,24.9
14666,24.81
14667,24.73
14668,24.65
14669,24.58
14670,24.52
14671,24.49
14672,24.47
14673,24.45
14674,24.44
14675,24.44
14676,24.46
14677,24.48
14678,24.51
14679,24.56
14680,24.6
14681,24.62
14682,24.63
14683,24.61
14684,24.56
14685,24.5
14686,24.43
14687,24.36
14688,24.29
14689,24.21
14690,24.16
14691,24.1
14692,24.05
14693,24.01
14694,24.01
14695,24.02
14696,24.05
14697,24.1
14698,24.16
14699,24.24
14700,24.34
14701,24.45
14702,24.55
14703,24.67
14704,24.79
14705,24.9
14706,24.96
14707,24.94
14708,24.86
14709,24.73
14710,24.58
14711,24.46
14712,24.33
14713,24.21
14714,24.12
14715,24.05
14716,24.03
14717,24.05
14718,24.11
14719,24.19
14720,24.28
14721,24.4
14722,24.72
14723,24.77
14724,24.83
14725,24.89
14726,24.95
14727,24.99
14728,25.03
14729,25.07
14730,25.11
14731,25.14
14732,25.18
14733,25.22
14734,25.22
14735,25.18
14736,25.14
14737,25.08
14738,25.02
14739,24.96
14740,24.93
14741,24.89
14742,24.88
14743,24.89
14744,24.91
14745,24.94
14746,24.96
14747,24.98
14748,25.0
14749,25.02
14750,25.05
14751,25.1
14752,25.16
14753,25.2
14754,25.2
14755,25.17
14756,25.14
14757,25.11
14758,25.1
14759,25.07
14760,25.03
14761,24.99
14762,24.95
14763,24.92
14764,24.88
14765,24.87
14766,24.86
14767,24.87
14768,24.9
14769,24.93
14770,24.97
14771,25.01
14772,25.07
14773,25.15
14774,25.23
14775,25.29
14776,25.34
14777,25.38
14778,25.41
14779,25.42
14780,25.37
14781,25.29
14782,25.19
14783,25.12
14784,25.08
14785,25.11
14786,25.15
14787,25.18
14788,25.2
14789,25.21
14790,25.21
14791,25.21
14792,25.22
14793,25.24
14794,25.27
14795,25.32
14796,25.38
14797,25.45
14798,25.5
14799,25.54
14800,25.56
14801,25.59
14802,25.6
14803,25.6
14804,25.59
14805,25.55
14806,25.49
14807,25.42
14808,25.33
14809,25.26
14810,25.21
14811,25.19
14812,25.17
14813,25.15
14814,25.13
14815,25.12
14816,25.11
14817,25.09
14818,25.09
14819,25.09
14820,25.07
14821,25.05
14822,25.02
14823,25.0
14824,25.0
14825,25.0
14826,24.99
14827,24.96
14828,24.91
14829,24.86
14830,24.82
14831,24.78
14832,24.74
14833,24.69
14834,24.65
14835,24.64
14836,24.66
14837,24.69
14838,24.73
14839,24.78
14840,24.83
14841,24.88
14842,24.93
14843,24.99
14844,25.06
14845,25.14
14846,25.23
14847,25.3
14848,25.34
14849,25.35
14850,25.35
14851,25.32
14852,25.26
14853,25.17
14854,25.1
14855,25.06
14856,25.04
14857,25.06
14858,25.09
14859,25.11
14860,25.14
14861,25.16
14862,25.18
14863,25.2
14864,25.23
14865,25.25
14866,25.27
14867,25.3
14868,25.33
14869,25.38
14870,25.42
14871,25.45
14872,25.48
14873,25.49
14874,25.5
14875,25.49
14876,25.48
14877,25.44
14878,25.36
14879,25.26
14880,25.18
14881,25.12
14882,25.07
14883,25.05
14884,25.04
14885,25.07
14886,25.1
14887,25.13
14888,25.17
14889,25.21
14890,25.24
14891,25.27
14892,25.32
14893,25.37
14894,25.41
14895,25.45
14896,25.49
14897,25.52
14898,25.55
14899,25.55
14900,25.53
14901,25.49
14902,25.43
14903,25.38
14904,25.36
14905,25.34
14906,25.32
14907,25.33
14908,25.32
14909,25.32
14910,25.33
14911,25.33
14912,25.36
14913,25.4
14914,25.44
14915,25.52
14916,25.6
14917,25.67
14918,25.74
14919,25.82
14920,25.9
14921,25.94
14922,25.96
14923,25.95
14924,25.93
14925,25.86
14926,25.78
14927,25.69
14928,25.63
14929,25.59
14930,25.58
14931,25.6
14932,25.62
14933,25.65
14934,25.67
14935,25.69
14936,25.71
14937,25.73
14938,25.76
14939,25.79
14940,25.84
14941,25.9
14942,25.95
14943,25.98
14944,25.98
14945,25.97
14946,25.96
14947,25.94
14948,25.92
14949,25.88
14950,25.83
14951,25.76
14952,25.71
14953,25.67
14954,25.66
14955,25.66
14956,25.68
14957,25.7
14958,25.72
14959,25.73
14960,25.73
14961,25.74
14962,25.75
14963,25.77
14964,25.79
14965,25.84
14966,25.9
14967,25.97
14968,25.98
14969,25.57
14970,26.02
14971,25.99
14972,25.93
14973,25.83
14974,25.72
14975,25.61
14976,25.52
14977,25.47
14978,25.44
14979,25.45
14980,25.47
14981,25.49
14982,25.51
14983,25.54
14984,25.57
14985,25.62
14986,25.67
14987,25.72
14988,25.77
14989,25.81
14990,25.85
14991,25.86
14992,25.86
14993,25.85
14994,25.81
14995,25.77
14996,25.72
14997,25.69
14998,25.67
14999,25.68
15000,25.71
15001,25.75
15002,25.78
15003,25.8
15004,25.8
15005,25.79
15006,25.79
15007,25.78
15008,25.79
15009,25.82
15010,25.84
15011,25.87
15012,25.91
15013,25.95
15014,26.0
15015,26.03
15016,26.04
15017,26.06
15018,26.06
15019,26.03
15020,25.99
15021,25.96
15022,25.94
15023,25.94
15024,25.96
15025,25.98
15026,25.99
15027,26.01
15028,26.02
15029,26.03
15030,26.04
15031,26.06
15032,26.09
15033,26.14
15034,26.18
15035,26.23
15036,26.27
15037,26.31
15038,26.34
15039,26.35
15040,26.35
15041,26.35
15042,26.32
15043,26.28
15044,26.23
15045,26.19
15046,26.13
15047,26.08
15048,26.04
15049,26.02
15050,26.01
15051,26.02
15052,26.03
15053,26.05
15054,26.06
15055,26.06
15056,26.08
15057,26.11
15058,26.14
15059,26.18
15060,26.21
15061,26.24
15062,26.27
15063,26.28
15064,26.27
15065,26.24
15066,26.19
15067,26.15
15068,26.1
15069,26.05
15070,26.0
15071,25.95
15072,25.93
15073,25.92
15074,25.93
15075,25.95
15076,25.99
15077,26.03
15078,26.06
15079,26.08
15080,26.1
15081,26.11
15082,26.11
15083,26.14
15084,26.16
15085,26.16
15086,26.16
15087,26.17
15088,26.18
15089,26.19
15090,26.18
15091,26.17
15092,26.14
15093,26.12
15094,26.12
15095,26.12
15096,26.12
15097,26.13
15098,26.14
15099,26.15
15100,26.17
15101,26.18
15102,26.18
15103,26.17
15104,26.14
15105,26.11
15106,26.1
15107,26.08
15108,26.06
15109,26.03
15110,26.02
15111,26.01
15112,26.01
15113,26.02
15114,26.02
15115,26.01
15116,25.98
15117,25.93
15118,25.87
15119,25.79
15120,25.71
15121,25.64
15122,25.6
15123,25.56
15124,25.54
15125,25.52
15126,25.49
15127,25.48
15128,25.48
15129,25.5
15130,25.53
15131,25.56
15132,25.59
15133,25.65
15134,25.7
15135,25.74
15136,25.79
15137,25.83
15138,25.89
15139,25.92
15140,25.93
15141,25.89
15142,25.85
15143,25.82
15144,25.81
15145,25.78
15146,25.76
15147,25.73
15148,25.71
15149,25.68
15150,25.65
15151,25.63
15152,25.62
15153,25.6
15154,25.59
15155,25.57
15156,25.56
15157,25.56
15158,25.58
15159,25.6
15160,25.62
15161,25.64
15162,25.66
15163,25.67
15164,25.67
15165,25.67
15166,25.67
15167,25.66
15168,25.65
15169,25.63
15170,25.61
15171,25.61
15172,25.61
15173,25.61
15174,25.59
15175,25.55
15176,25.5
15177,25.44
15178,25.39
15179,25.33
15180,25.28
15181,25.25
15182,25.24
15183,25.24
15184,25.23
15185,25.22
15186,25.17
15187,25.1
15188,25.01
15189,24.93
15190,24.85
15191,24.79
15192,24.73
15193,24.67
15194,24.62
15195,24.58
15196,24.55
15197,24.5
15198,24.47
15199,24.43
15200,24.41
15201,24.39
15202,24.38
15203,24.38
15204,24.39
15205,24.44
15206,24.48
15207,24.52
15208,24.53
15209,24.53
15210,24.54
15211,24.54
15212,24.52
15213,24.49
15214,24.46
15215,24.42
15216,24.37
15217,24.32
15218,24.28
15219,24.24
15220,24.21
15221,24.17
15222,24.15
15223,24.13
15224,24.13
15225,24.16
15226,24.2
15227,24.26
15228,24.33
15229,24.39
15230,24.45
15231,24.52
15232,24.56
15233,24.6
15234,24.65
15235,24.7
15236,24.72
15237,24.73
15238,24.73
15239,24.7
15240,24.67
15241,24.62
15242,24.58
15243,24.56
15244,24.55
15245,24.54
15246,24.55
15247,24.57
15248,24.6
15249,24.63
15250,24.66
15251,24.68
15252,24.72
15253,24.76
15254,24.79
15255,24.82
15256,24.87
15257,24.94
15258,25.02
15259,25.09
15260,25.14
15261,25.12
15262,25.06
15263,24.94
15264,24.81
15265,24.69
15266,24.59
15267,24.52
15268,24.48
15269,24.47
15270,24.5
15271,24.54
15272,24.6
15273,24.67
15274,24.74
15275,24.81
15276,24.9
15277,25.0
15278,25.08
15279,25.15
15280,25.2
15281,25.22
15282,25.24
15283,25.23
15284,25.23
15285,25.21
15286,25.16
15287,25.11
15288,25.06
15289,25.01
15290,24.98
15291,24.98
15292,24.99
15293,25.0
15294,25.02
15295,25.04
15296,25.06
15297,25.09
15298,25.12
15299,25.15
15300,25.18
15301,25.24
15302,25.29
15303,25.37
15304,25.45
15305,25.54
15306,25.6
15307,25.63
15308,25.63
15309,25.61
15310,25.56
15311,25.51
15312,25.44
15313,25.38
15314,25.33
15315,25.3
15316,25.29
15317,25.29
15318,25.3
15319,25.32
15320,25.37
15321,25.43
15322,25.5
15323,25.55
15324,25.64
15325,25.75
15326,25.85
15327,25.95
15328,26.02
15329,26.02
15330,26.0
15331,26.01
15332,26.04
15333,26.07
15334,26.08
15335,26.08
15336,26.08
15337,26.06
15338,26.06
15339,26.02
15340,25.97
15341,25.93
15342,25.89
15343,25.86
15344,25.85
15345,25.84
15346,25.86
15347,25.89
15348,25.94
15349,25.99
15350,26.05
15351,26.15
15352,26.24
15353,26.29
15354,26.29
15355,26.28
15356,26.28
15357,26.24
15358,26.26
15359,26.26
15360,26.29
15361,26.3
15362,26.29
15363,26.28
15364,26.25
15365,26.21
15366,26.16
15367,26.13
15368,26.1
15369,26.08
15370,26.08
15371,26.08
15372,26.09
15373,26.12
15374,26.15
15375,26.19
15376,26.23
15377,26.28
15378,26.35
15379,26.41
15380,26.43
15381,26.42
15382,26.4
15383,26.38
15384,26.36
15385,26.34
15386,26.32
15387,26.27
15388,26.22
15389,26.19
15390,26.16
15391,26.14
15392,26.13
15393,26.12
15394,26.12
15395,26.12
15396,26.1
15397,26.1
15398,26.1
15399,26.07
15400,26.07
15401,26.06
15402,26.04
15403,26.02
15404,25.98
15405,25.93
15406,25.89
15407,25.85
15408,25.82
15409,25.8
15410,25.78
15411,25.76
15412,25.75
15413,25.75
15414,25.77
15415,25.78
15416,25.78
15417,25.8
15418,25.82
15419,25.82
15420,25.82
15421,25.81
15422,25.81
15423,18.92
15424,25.76
15425,25.73
15426,25.71
15427,25.69
15428,25.67
15429,25.64
15430,25.6
15431,25.58
15432,25.56
15433,25.54
15434,25.52
15435,25.51
15436,25.52
15437,25.55
15438,25.58
15439,25.62
15440,25.66
15441,25.7
15442,25.72
15443,25.72
15444,25.72
15445,25.73
15446,25.72
15447,12.86
15448,21.83
15449,25.67
15450,25.66
15451,19.25
15452,25.67
15453,25.67
15454,25.65
15455,25.64
15456,25.63
15457,25.62
15458,25.62
15459,25.65
15460,25.66
15461,25.65
15462,25.65
15463,25.65
15464,25.66
15465,25.68
15466,25.71
15467,25.74
15468,25.78
15469,25.83
15470,25.87
15471,25.93
15472,26.0
15473,26.04
15474,26.04
15475,26.03
15476,26.01
15477,25.99
15478,25.97
15479,25.94
15480,25.9
15481,25.86
15482,25.84
15483,25.84
15484,25.85
15485,25.86
